trip_id_unique_station,passengers_up
310447a4,0
311357a43,0
115194c12,1
113559c34,2
311937b29,2
314910c5,0
314301c34,2
110921b53,0
218912a37,4
221374a28,0
211210b41,1
311001a26,5
312936c41,0
317378a42,0
118173a28,0
311923c38,1
310282b6,0
314643c14,1
218544a32,1
310961c47,1
313144c13,1
114136c22,2
121141a11,0
414637a6,0
120181a31,0
118344a7,0
114136c44,0
212087c12,2
218676a1,1
118720a19,3
122492a21,1
210349b2,2
210515c30,1
221256a20,0
221386a30,1
314115c24,2
211172b10,9
311719b17,2
312275c44,0
220075a26,1
120275a18,2
210181c32,0
314150c33,3
314585c18,1
317409a34,0
118578a19,0
311246c50,0
111316c35,0
311513b13,0
314227c11,1
110942b6,0
313134c4,1
210321b7,0
210158b24,0
211738b40,0
314062a5,2
311077c25,3
221297a46,0
310255a38,0
311496b6,1
118729a12,0
313803c24,4
312559c25,1
317455a14,0
311482a17,0
221463a11,2
313314c35,1
113363c26,5
122383a15,4
315116c19,0
315031c26,0
111990b30,1
316026a21,1
412502a1,4
310894c1,1
221240a17,1
310081c14,2
313313c41,0
111235c24,1
313144c18,2
222572a13,1
122287a3,0
221064a24,0
314018c17,0
313370c7,1
218001a3,2
311352b36,0
314469a2,0
310711c41,0
110235c8,0
315800a48,0
312546c43,1
310647c33,1
315777a41,0
211613b34,0
122064a31,0
312546c3,0
111954c23,1
312028b11,1
312447c17,3
314275c28,1
315413c8,0
211183c10,2
221371a4,5
220070a7,1
310749c40,1
221387a5,3
221072a4,2
312614a17,1
413966a10,3
210621b33,3
115418c44,0
211993b23,2
314304a5,0
310496c11,2
112798c13,0
320776a21,1
311340b44,0
218889a19,1
111214c40,0
210040b30,1
311528a15,3
111953b26,0
118167a24,4
310174c38,3
212208b38,0
313758c41,0
310449c19,6
311761b33,2
113387c20,0
213898a12,3
111410b15,1
415541a3,2
211050a26,1
311511a14,3
312376c16,1
211615b25,1
312996a49,0
312376c21,1
318270a42,0
314407c2,2
213785a3,0
310431a10,2
313742c3,0
211430b21,1
314810c27,0
110564b30,0
112975a38,0
220504a43,3
312451c48,1
222585a27,0
111540b28,0
110263c11,2
315097c3,1
412539a14,1
110665c10,0
310645c27,0
310258c44,0
115274c13,0
415176a29,2
210356b19,1
311413a10,6
219207a30,5
419478a35,1
120285a23,0
121350a14,2
310170b16,2
213289c4,0
315297a46,0
220070a8,0
310857a15,0
311653c46,0
311292b25,5
313172c10,3
110680c16,0
218490a34,0
211607b2,4
413749a30,0
211453c22,0
315068c22,3
315030c3,2
218041a9,1
314000c6,1
312223c2,1
312361a5,2
110868c20,0
311623b7,3
220551a19,1
110729b13,1
312246b27,0
122606a24,0
311935c10,2
220638a10,2
120315a30,0
218462a12,1
110429b16,1
211558b35,4
314291c17,0
311841c23,0
316827a45,0
311529a54,0
122359a39,0
122637a25,2
113564c29,3
310342c44,0
310541b7,2
111940b4,0
221692a29,1
222560a20,4
218227a27,0
218906a24,1
118570a25,0
314811c42,0
316889a7,2
122502a18,1
312792a38,1
110430b17,3
219872a29,0
310891c5,0
218542a6,2
315117c41,0
111987b11,0
212178c14,1
115573c12,0
220830a49,0
110132b10,0
314420c29,0
315866a27,2
110236c35,0
111522b22,0
115191c6,0
312998a37,3
111519b3,0
411735a33,1
113281a9,1
110689c31,0
416540a1,2
121457a3,0
312154b11,2
114205c34,3
114215c18,3
210480b3,1
313007a25,3
111339c1,1
120393a15,0
311245c20,0
220512a31,0
110535c6,2
314176c9,2
221691a13,0
221283a28,6
210517b20,3
310372c49,1
119420a35,0
115545c15,6
113973c6,0
111860b17,0
210497b25,2
221374a48,0
311632b20,3
313009c16,3
313031c31,1
313342c12,0
218503a23,0
113980c35,0
110133c18,1
114999c20,3
310283c36,0
121571a15,2
120251a40,0
120610a40,1
112346c14,0
312938c17,0
121186a30,0
315121c13,0
313174a32,1
219987a22,2
311621b14,3
314361a9,0
315963a39,0
317239a52,0
220648a30,0
314431c21,1
119288a40,0
314022c37,1
211835b6,3
120229a41,1
311128c10,3
415464a19,0
312980a2,0
316739a4,1
113387c31,1
310583c34,1
317141a28,0
314605c17,0
120307a19,0
121198a14,0
310887c31,1
312997a43,0
122058a37,0
310646b18,0
221266a43,0
311406c17,0
210515b29,0
416881a6,0
415607a17,0
212067b27,2
312244c35,0
314476a40,0
111640b2,1
121157a25,1
121420a7,0
416978a5,0
411138a17,2
313009a34,0
220509a25,0
122740a41,1
119292a15,2
210321b33,1
311535a7,3
212043b1,1
310419a13,2
111268b21,2
219821a6,0
315851a44,0
111634b35,0
212220a13,2
114755c25,3
311936c11,2
119432a22,0
219108a25,1
412478a25,0
314850c20,0
314553c10,0
412826a30,1
111963b28,0
315776a18,0
317453a38,0
219793a5,3
219792a11,8
115545c24,2
114469c12,2
411037a46,2
114207c12,4
210339b12,1
120248a38,0
313760c32,0
214339a4,0
311297c4,2
218701a11,0
418786a11,0
314230c25,0
310538b9,2
314425c9,0
315163c30,2
312104c20,0
222172a11,0
219973a14,0
113582c7,7
222508a19,2
314072a30,0
410367a10,0
314835c17,2
311146b38,0
313030c42,1
310170b39,0
311929b24,0
411645a15,2
312787a18,2
310060c43,1
221682a5,1
311092c32,1
218045a2,2
221279a13,4
320218a22,2
119555a25,0
219763a2,1
315865a13,3
212178c15,1
315780a3,0
120945a28,0
114748a1,3
122287a6,0
316216a15,2
313369c34,1
122740a8,0
121210a4,1
119333a24,0
119667a3,1
120176a31,2
115142c29,1
412776a21,0
218853a3,0
311559a1,0
314246c20,0
318511a10,0
312279c23,1
310155c42,0
312137b23,3
313662c32,1
419903a21,0
311263c49,0
212059b31,0
313017c33,1
111286b28,1
315994a6,0
120050a43,0
411154a33,0
313506c24,1
111308c23,6
315244c27,1
214532c24,0
310855b40,2
115255c30,0
115388c58,0
121221a29,0
111742c4,1
218454a1,1
210329b21,1
321714a31,0
113813c10,5
218973a20,2
110826c38,0
313163a35,0
211585b2,0
310122b20,3
311704b43,0
314650c23,0
221049a21,0
313839c3,1
119079a9,0
212212b24,1
111638b27,0
310154c10,0
310339a21,0
120188a14,2
220831a41,0
312791a7,0
119408a36,0
312314b50,0
121166a21,2
311665c27,3
111758b28,0
312528c31,1
112753c29,2
311562a36,2
122498a15,2
314232c37,0
314933c25,1
122740a17,3
122209a24,1
313372c20,0
317235a13,0
313827c24,0
418930a20,2
221386a43,0
310079a14,1
222102a20,1
218122a2,2
115353c19,0
211201b7,0
218631a17,0
119652a17,0
118306a24,2
114803c12,3
417492a33,0
311375c40,0
211134c33,1
111278b13,3
118931a38,0
311293c39,0
221103a19,0
220156a31,0
314841c21,0
112646c2,0
314288c32,1
310540b34,1
315959a41,0
111099c1,0
113977c54,0
310117a36,1
311760c32,0
119957a9,0
310559b46,2
120925a30,2
210497b10,3
311156b12,1
314274c11,2
218499a5,3
310139b19,1
110399c27,0
415444a7,7
122494a48,0
313952c44,0
115579c4,0
310030c41,1
319017a32,0
311168b10,0
312242c47,0
413946a17,0
120442a8,0
119387a52,0
313139c41,0
214097c8,2
122501a9,2
218239a1,1
122217a10,0
310646b7,2
319695a33,0
112740c14,3
111284b11,0
311759b22,0
310709c35,1
211567b11,0
312851a12,0
311623b53,0
314415a20,2
120285a10,0
413708a27,1
115275c5,1
220128a21,1
110260c29,1
314444c3,4
313693c41,0
221411a20,0
115198c21,3
115419c39,1
314439a25,1
210330b29,0
312546c23,0
219233a7,3
411169a28,0
111253b56,1
416734a5,3
416727a15,0
311789c32,0
111913c28,0
216941a14,1
419905a9,0
312531c8,0
113923c4,0
110551c41,2
115266c27,0
111403b7,0
311681a17,5
220478a27,3
121488a2,0
314035c34,1
311785c43,0
314284c2,0
311004b29,1
218961a46,1
111328b20,0
119128a4,0
112170c26,2
219761a31,3
212084c13,2
317421a30,1
218036a1,0
112395c7,2
313322c32,1
314431c5,2
220844a32,0
120766a34,2
310815b17,0
315968a4,1
315120a38,0
310783b33,0
220016a8,2
216821a14,2
120275a24,3
312976a7,1
310120c25,3
314670c7,1
220992a43,0
311757a42,2
311765b3,0
321481a52,0
120316a1,5
314027c33,0
122635a17,4
220600a8,4
416962a29,1
111397c25,2
311386c11,0
415529a14,4
114196c16,4
310373a37,0
221069a14,1
119701a5,1
214100c12,7
220635a18,2
311321c5,0
311004b21,5
312460c22,0
315184c3,0
110576c32,1
111242b14,2
112071c24,0
214530c20,1
312248b5,1
218236a20,2
319324a32,1
310643c53,0
311897b31,1
312619c10,2
211618c33,0
211562b37,0
314588a19,0
119570a6,0
315988a26,2
313149c12,0
210933c36,0
220479a4,0
415454a6,2
419903a24,0
412481a34,1
119679a3,0
113848c43,0
411122a28,0
421941a51,1
412407a20,1
222201a5,1
313003a49,0
311484a10,2
414091a12,1
111454b14,0
212557c7,2
411159a8,2
112073c27,3
210923b9,1
221374a17,0
113362c44,0
219118a11,2
317435a1,0
312638c4,1
115038c10,0
220154a8,0
122505a35,1
118277a2,2
311009b2,0
312447c11,2
210668b32,0
118791a45,0
222557a13,0
210507b30,0
218969a26,1
218911a44,1
219614a30,4
317426a9,0
310637c13,1
122186a31,0
410851a15,13
312316b32,2
111880b27,0
115981a44,1
110345b4,1
315343c7,0
314295a47,0
122494a7,0
121351a22,0
221069a30,0
310419a12,2
219024a15,4
119533a29,0
222084a7,0
119393a36,1
118733a11,0
315307a11,0
310183c1,0
115427c42,0
314444c1,3
313138c29,2
312436c30,1
312916c28,2
310284c16,4
210498b19,0
120808a16,3
314832c10,1
212828c13,0
310091c10,1
314832c14,0
310816b43,1
114538c6,0
113364c33,0
413939a22,4
115486c18,2
311892b2,0
111943b21,0
211350c11,1
311497b8,0
115280c19,2
214404c11,2
311264c52,0
210502b12,0
111939c30,1
110948b29,2
120180a41,0
222586a37,1
118141a28,0
310078a16,0
314436c4,4
111788c6,0
121186a36,0
218852a20,2
218126a18,0
218416a13,0
114753c36,0
311482a18,0
314583a43,0
313440c2,1
315626a27,1
222406a22,4
212083b8,2
314388a16,5
110397b13,0
119545a16,4
120962a35,0
220530a17,1
213384c13,1
221071a31,0
110665c27,1
310284b40,0
311247c5,1
311843c11,3
415462a22,2
110345b49,0
310349a27,3
311789c41,0
310451c16,1
214068c15,3
311125c42,1
312785c14,3
112158b3,0
222586a23,4
219263a23,1
310988c34,1
121540a43,2
311763c37,2
310106c31,0
120906a40,1
210511c43,0
417054a17,0
222133a13,0
310463a12,4
312103c31,4
120259a2,1
317570a51,0
122623a31,0
110528b25,0
120299a7,4
311294c14,0
414224a7,3
212260c14,0
315068c35,12
310183c21,1
317245a9,0
218253a11,2
119362a8,1
314475a20,11
211414b28,2
312952a21,0
317244a57,0
111341c30,2
115544c19,5
314657a4,0
212227a6,3
313127c21,0
313740c15,1
211620c13,1
210069b10,0
111307c3,0
310225c22,2
312559c18,1
312559c2,1
220585a23,3
222403a20,1
119966a11,0
111788c30,0
314808c30,0
321720a20,0
315955a32,3
314276c32,0
120321a64,0
211170c20,3
313341c22,1
219821a1,1
111403b31,0
314857c40,0
315184c9,0
312248b40,0
110975c35,0
111371c18,1
118345a24,1
310578b33,1
413984a15,1
121167a1,1
310543c43,0
311125c6,0
112034c40,0
113966c5,1
222507a35,0
120965a20,0
218500a16,2
119009a14,0
310079a36,3
122225a3,2
120411a27,0
212841c7,1
110446b6,1
115483c17,2
218975a1,5
118344a30,0
111661b4,0
111411b25,0
210078b17,3
314229c3,0
316001a9,1
310696c17,1
314026c20,0
110834c20,0
122284a22,1
311535a26,1
218979a50,0
221284a19,4
119292a44,0
417062a25,3
212553c25,2
114539c8,6
220870a22,1
110859c37,0
311624a15,4
221695a7,0
111781b4,0
310537b12,3
119738a28,0
119511a15,0
310113c13,1
121223a11,0
314026c25,0
111880b16,0
310281b16,2
411736a16,0
120168a39,0
413953a15,2
221299a12,3
114196c18,0
316015a52,0
220503a38,1
115537c37,1
312995a13,2
211440b14,2
315121a5,4
111693b11,2
413125a17,1
315345c3,4
122069a40,0
115308c38,3
313834c36,1
112690a54,7
120941a29,0
119530a5,2
314980c31,0
213412c21,1
111215c19,1
110837b9,1
114470c1,1
114803c36,1
110721b28,0
213895c34,0
410092a32,0
316010a48,0
112798c14,0
113207c2,2
314785c12,1
112011c40,1
119397a23,0
218421a10,0
411035a37,2
320302a16,0
115223c13,10
121175a7,0
310160c27,3
110666c3,1
118173a24,1
314430a49,0
220100a10,2
315994a9,3
312949a30,2
217929a53,0
119436a32,0
211217b27,1
214078c14,4
112605c13,0
311196a13,2
221604a15,0
210235b26,0
412771a13,0
315305a3,3
421872a30,1
311518b1,0
310998c32,2
112008c24,0
111456b30,2
220878a18,3
313800c25,0
121138a6,0
221445a22,0
111522b19,1
118562a11,0
310371c32,2
219825a11,2
119951a25,0
122211a48,0
112394c7,1
219203a50,0
311528a31,1
314585a26,1
121495a28,1
220664a29,0
218163a11,4
222132a23,0
311406c31,0
122241a5,0
312923c8,1
219765a27,1
312575c53,0
219217a11,0
310284b12,2
220492a22,1
218417a11,1
310434b41,0
119388a20,7
118713a11,0
312854a15,2
210955a31,0
111498a27,1
311079c18,0
313367c11,5
118931a61,0
212177c3,2
311652b21,2
313682c11,0
416273a4,0
320515a34,0
316029a8,0
310517a10,1
310161c11,2
219255a5,1
114202c6,4
110829b40,0
310799c10,2
122374a13,0
119570a39,0
312995a51,0
111753b19,2
310416a1,0
115392c21,0
311191a24,3
311667c28,0
111419b4,0
113766c23,0
112501c26,2
312249b22,6
316825a42,0
212040b24,3
115335c23,3
112957c3,0
310121c42,3
120196a40,1
110718b3,0
111373c24,4
312916c10,2
311482a14,0
113392c13,0
111471b33,0
210314b25,0
312124c24,3
316039a8,0
121534a8,1
310711c14,0
312784c19,3
314015c8,2
118336a16,0
411789a16,2
211608b27,3
315857a13,0
218942a14,0
315236a14,3
311896b34,0
111484b14,0
114768c3,1
316031a32,1
311456a34,2
311084c40,0
110567b26,0
311843c43,3
119565a26,0
316035a1,0
413750a25,4
314589a5,0
310465c22,2
221292a23,1
311136b37,0
311758c46,0
121120a1,2
112012c49,0
315955a27,2
313351c15,0
121355a30,0
410543a33,0
310154c47,1
212837c15,2
415533a10,3
218945a4,2
110722b24,0
310545c39,0
313003a30,3
415446a15,1
114749c22,0
310139b4,0
111744c47,0
312993a3,0
221103a21,0
122231a7,2
119388a29,0
111146c8,0
415765a29,0
311014b16,1
314005c15,1
313490c37,0
317426a4,2
317248a36,0
314958c34,0
310969c14,2
313111c12,0
112009c39,1
314660c16,2
212067b42,1
310499c35,1
310347a39,0
120814a27,0
218675a28,0
321472a17,2
120546a5,0
316287a8,2
419930a26,0
218424a21,1
120611a17,0
120732a27,0
313138c34,1
312214c16,1
120536a11,0
314439a4,2
311294c2,2
119432a10,0
114797c11,0
122493a16,2
320218a5,1
313713c14,0
217918a26,0
219616a20,0
314442a1,0
110735b36,0
115194c18,1
212011b41,0
110556c8,2
112961c14,0
111143c21,1
111083c15,2
114589c7,0
317245a3,1
313173a48,1
310858b36,0
110261c31,0
312672c33,0
311326c3,1
120932a33,1
314808c7,0
220371a18,3
112182b35,1
111371c42,0
118336a27,1
315170c2,0
313700c17,0
419906a10,1
114142a15,0
210880a14,0
219762a10,2
310183c16,0
122215a32,1
220391a3,3
312459c4,1
110816c44,2
321323a12,0
312298a37,2
221386a20,3
317400a4,0
218479a14,0
313833a22,2
316893a36,1
419468a17,1
118717a18,0
412183a4,3
110948b3,2
315163c33,0
314337c26,0
313034c12,3
211165c6,6
111308c29,0
314114c30,0
312446c4,0
314156c30,1
110660c53,1
313765a51,0
110355c17,2
222198a10,8
316074a36,0
112606c21,1
115508c39,1
312638c6,1
214090c15,2
122231a14,2
314233a36,0
113974c23,1
220344a25,1
220882a22,0
111272b31,0
222077a11,0
122231a32,0
212242b17,3
119701a29,0
120547a13,4
314478a11,2
120745a25,0
311191a22,3
119563a17,0
221366a33,1
316741a12,0
114535c32,0
120822a41,0
111154c5,2
119432a23,0
415517a17,3
311275c3,2
310563b6,1
210484b32,0
121770a11,0
220844a7,1
112494c5,0
219096a24,7
312267c44,1
214339a30,0
111314c34,1
113237c21,1
114297c3,5
122490a32,0
220664a3,1
115308c11,5
411111a20,1
222079a21,2
118285a48,0
312280c26,2
121762a19,2
311295c15,0
115190c28,0
310893c50,0
415832a20,0
412775a15,0
311775c54,0
211464c10,1
412357a45,2
312253b33,2
110762c6,5
222081a20,2
114059c18,1
122285a41,0
316084a16,2
119803a19,0
120435a38,1
312115c41,1
313227c52,0
120294a23,1
311935c27,3
312461c21,0
111964b18,0
313052a1,0
312201a35,1
412641a24,1
210706b10,2
114901a34,0
119543a11,2
120806a65,0
313351c8,0
211558b12,2
316047a29,0
218263a6,1
122504a19,1
222508a47,1
421882a6,0
111706c42,1
121640a9,0
218071a22,0
216487a58,0
415408a27,2
114657c21,0
221245a18,3
211353c34,1
119679a4,0
311513b44,0
317407a33,1
316827a42,0
221258a8,3
314016c4,0
110912b14,0
217956a8,2
415463a27,1
214366c35,0
211812b2,0
211827b5,1
119310a12,0
110202b29,0
317380a19,0
313184c33,4
113565c5,1
111665b47,2
110824c11,0
317454a34,0
122150a6,0
110009c15,4
212103b9,0
415212a26,1
311329c23,3
119428a28,1
217973a6,1
118285a61,0
114140c41,2
311841c40,1
211183c13,1
219022a25,0
115256c33,0
118573a31,0
212315a24,0
221065a21,2
219108a9,0
311681a13,1
220389a3,0
221248a4,0
310343a31,0
310154c12,0
318510a27,2
412502a5,2
112690a30,0
311300c19,2
312996a11,1
111860b40,0
314113a1,0
320759a7,2
311624b13,0
221078a51,0
310349a25,4
315626a24,1
318355a6,1
221386a10,2
212083b2,2
310540b22,0
312148b20,2
118328a10,0
110450b24,0
312148b34,1
313701c12,1
210324b14,4
121553a37,0
311482a26,0
221050a14,3
313824a31,1
220376a16,1
411137a27,0
222596a9,1
312788a45,1
211486b9,0
314911c13,0
111882b44,0
119511a18,0
114200c23,4
311243c29,1
220072a14,2
316011a25,0
119568a14,1
311074c10,0
312115c13,1
314000c28,0
110758c24,0
110014c46,0
122215a46,0
315930a38,1
111972b13,1
220083a30,0
120204a55,0
119683a19,0
110852b1,0
310339a41,1
119677a15,0
412236a9,6
312389c17,2
312122c20,0
114135c6,1
314237c31,0
221467a3,0
122248a44,0
210502b8,0
310892c53,0
110008c10,3
311007b35,1
212072b15,1
218944a7,4
112186b18,1
218493a29,1
111278b19,0
211610b16,9
120950a17,1
221588a23,0
415765a32,0
121744a15,0
315973a9,4
110912c47,0
120537a32,0
311643c2,1
311934b18,0
120315a1,1
415434a8,1
314359a10,0
313750c6,3
413220a18,2
112174c11,2
115301c12,4
411406a36,0
310079a2,0
312527c10,3
412840a13,0
113354c30,0
119378a25,0
111648c9,0
415764a27,3
115319c36,1
314692c22,0
115256c40,0
311292b14,2
314438a46,0
115237c2,0
218428a36,0
211841b39,0
120820a13,1
310115c19,0
118115a36,0
211563b9,2
317239a34,1
219790a8,2
220622a2,1
221117a26,0
122150a25,2
313227c8,2
114202c4,6
111670b34,0
222098a27,2
221439a21,0
121426a17,2
310159c14,2
222087a10,0
312301c1,0
220150a17,2
115505c9,0
218620a11,2
121193a16,0
210663b1,3
311512b2,0
111014c35,2
411035a30,1
311342b19,1
313021c25,1
313762c26,0
118352a37,0
310649b14,3
310430a13,0
118808a21,1
311942c22,1
110364b9,0
314183c45,0
211193b7,4
213381a35,0
114202c14,6
121186a41,0
112865c26,0
112183b38,0
210819b36,1
122350a5,2
210884b17,1
114667a30,1
314022c11,0
311676c6,2
110813c29,0
217953a14,2
119657a8,0
312683c22,0
310414b43,0
310247c46,1
210511c24,4
417121a3,0
111339c15,0
121144a46,0
113360c36,1
110825c6,0
314882c31,0
120264a32,0
312659c21,3
310138b43,0
317479a4,0
311000c18,0
212041b38,0
222131a17,0
312927a25,2
212063b5,1
121198a38,0
111953b30,0
221590a3,2
222402a24,5
314346c23,0
311719b1,0
312759c34,5
310859b6,1
119387a25,1
115312c25,0
313780c2,0
318397a34,0
122505a27,0
212093b18,3
316020a7,0
417225a27,2
210511b31,0
212081b25,2
415493a10,2
311898c39,0
110572c45,1
312215c1,0
312612c39,1
311090c27,4
416882a40,0
111143c14,0
120277a3,0
212204b7,0
315064c34,0
121191a31,1
313952c36,0
317383a36,0
115280c4,2
121485a14,0
111443c26,0
213268c9,2
311191a9,1
112600c18,1
110016c6,1
415208a5,0
114903c20,3
221043a11,6
315572a35,3
110422b20,0
311348b18,8
114470c24,1
110666c15,4
314963c34,2
314247c26,1
310108c38,0
212084c1,0
216941a16,0
415208a8,1
111326b29,1
114798c19,2
310159c27,1
311373a10,7
115235c16,5
221248a26,0
121493a15,0
210501b14,3
314674c7,1
417223a6,0
111400c34,3
112171c23,0
110911b31,0
115640a33,1
115544c29,4
213692a3,2
219124a29,0
210874a14,1
411037a41,0
210668b42,0
210334b31,0
218701a22,0
112018c9,0
120321a3,1
218076a17,2
311014b49,0
218043a8,3
314721c6,1
313031c26,1
314422c10,0
115252c24,2
212648c4,2
311014b4,1
221419a18,2
113816c26,0
313824a12,2
315345c27,2
214362c35,0
210486b23,0
311142b8,3
119396a35,0
313338c19,1
211296b21,0
122231a49,0
412776a11,2
312280c30,3
211723c12,3
312659a44,0
317372a10,0
120452a5,1
210408b39,0
221363a36,2
121121a31,2
218001a1,6
219617a11,1
112028c19,1
315789a32,2
311288c36,0
211557b5,2
115471c17,1
212087c10,0
120293a37,0
210512b23,0
112645c41,2
112504c24,1
310428a35,0
220996a5,1
121151a8,2
211170c24,2
110145b3,0
120206a36,0
313229c37,0
421861a31,2
113766c32,2
311300c24,0
313241a8,0
114803c35,2
219619a4,2
114200c11,4
312852a2,0
313001a45,0
121540a52,0
310120a35,0
114539c26,1
314849c46,0
314274c32,0
312614c30,2
314425c11,0
211227b2,0
115529c36,0
211738b26,0
311252c8,7
311532a38,0
218973a14,3
314436c25,1
210517b22,1
313193c38,0
120950a27,4
316097a1,0
112183b17,0
310296b15,1
221592a22,2
220861a17,2
218907a6,4
310538c32,0
416921a24,1
310647c9,0
210351b6,2
314257c2,0
310649b15,3
210886b21,2
312120c16,0
211986c3,2
311370b40,5
310782c9,0
311312b48,1
314476a21,4
312340c25,4
218500a23,0
210346b10,2
114512c16,4
222132a3,0
413996a5,2
312383c43,1
218909a9,1
121547a3,3
316042a9,2
221297a50,0
113927c13,2
121356a27,0
315307a8,0
213057c19,0
313138c22,2
110958c12,3
311146b43,0
310985c18,1
111413b6,2
120038a34,2
219821a15,1
314971c8,3
314599c23,0
310127b14,1
212557c19,1
310297b35,0
222109a12,0
411127a26,0
112164c35,0
212137c11,0
311437c10,1
118120a11,0
110827c18,0
311297c18,3
121547a17,1
114500c33,3
313463c4,1
313044a8,1
111771b25,2
211823b19,1
310800c6,0
214531c7,1
312141b36,0
311186c27,0
114377c22,3
211830b31,0
311145b7,1
314458c17,1
313358c22,0
111640b48,0
114656c23,1
120964a32,1
111268b33,0
416881a4,2
314050c18,1
311660c34,0
115291c40,0
313315c4,1
412533a8,2
312069c45,0
219255a10,2
220371a20,2
110117c47,0
315952a1,0
315120a20,3
311652c10,1
119854a26,0
314257c24,0
115388c57,0
320399a16,2
120411a66,0
110714b21,1
312690c40,6
310224c27,0
416881a1,0
113387c13,2
312926a8,0
312270c53,0
417275a22,0
310118c37,1
312686c37,1
310439a31,0
311416a25,4
121653a27,1
311562a5,0
310139b28,0
115232c37,0
417858a10,2
312785c6,2
220868a12,0
218036a14,1
212060b29,0
312611a37,1
310888c38,0
312069c47,0
311312b43,0
310138b36,0
315260c14,2
311424c31,0
220498a3,0
312140b25,2
111974b16,0
314016c2,0
222200a5,0
412464a33,0
111369c21,1
218425a31,0
122069a39,0
310962c45,0
214068c31,0
316895a33,0
416963a21,0
422043a18,2
211723c3,0
315789a12,5
119830a4,0
312611a1,0
314490a6,1
210024c11,5
314296a5,2
221258a18,2
410092a11,0
314437a3,0
111947b12,0
110692c6,2
310416a30,0
310371c4,0
111153c14,0
312137b34,2
110718b10,0
219595a27,1
220844a16,1
310161c12,0
115285c13,0
111318b23,0
111724c21,3
115338c3,0
413940a20,1
312104c18,2
211234b20,1
110564b21,0
313382c13,0
314454c17,1
312291a54,0
221006a10,3
312123c8,3
212076b11,1
311783c40,0
120699a40,2
316028a21,1
113980c40,0
121327a9,3
317382a2,2
115539c25,0
110996c34,0
211385b11,0
313771a39,0
114991c1,0
314431a15,3
410144a51,0
222584a11,0
120285a36,0
210695b7,2
312550c41,0
122287a8,2
220648a24,0
219872a19,5
211597b22,2
413948a19,2
112182b5,0
216487a16,2
122194a4,0
121458a7,3
312241c28,3
314244a4,0
110811c45,0
312952a13,1
312943a28,2
310614c13,1
114215c38,0
122285a23,2
120972a50,0
110816c36,3
312436c53,0
210491b15,9
411132a34,0
416886a27,0
311189c38,0
218889a1,2
219200a15,0
320759a54,0
413927a21,2
313758c28,3
220150a16,0
310072c26,0
212545c24,1
320760a2,0
122345a9,2
310986c19,0
312517c45,1
121100a7,3
312924a9,0
314452c15,0
311129c21,2
114542c10,4
211827c9,1
310284c15,2
118109a34,1
411123a11,3
210339b17,0
112074c23,3
311292b21,3
219223a44,0
222557a1,2
211730c39,0
314863c3,3
112096c23,2
219973a21,2
413924a32,1
112300c49,0
314471a42,0
310282c6,0
312030b20,1
110839b28,0
310951a29,2
115254c21,2
319324a17,3
118565a13,2
217973a22,0
417223a10,1
213684a18,2
111989b3,2
122292a58,0
314396a14,5
310163b14,1
121349a11,1
310115c2,0
320218a15,0
314295a20,2
317570a21,0
211830b29,0
115530c15,2
220273a15,2
214532c8,1
412185a9,4
415603a21,1
313527c29,0
120259a32,0
218416a12,1
310643b17,2
315959a43,0
210338b22,0
218413a11,1
121138a25,0
114296c40,5
312103c23,1
311631b35,0
313824a15,1
118331a18,0
313351c29,0
112958c18,0
317295a5,1
122368a8,0
315068c17,0
310577b1,0
312851a23,1
119079a22,0
210192c9,3
118279a7,0
312633c45,0
110681c28,0
218639a5,0
220077a14,0
121121a44,0
313515c4,0
221018a18,2
210322b9,3
115437c28,1
416537a8,2
410850a32,0
115266c13,0
110545b27,0
315966a3,0
312807c16,0
120308a26,0
114509c4,1
311652b24,3
211835c28,1
313918c44,0
219261a16,0
212211b17,1
314296a10,2
122653a20,0
115445c39,0
316097a20,4
120924a7,3
111872b20,1
119640a26,0
210457b28,0
210511c27,2
314009c39,0
317295a53,0
312309c28,1
310284c26,3
415542a8,1
219223a20,3
313680c2,0
314589a1,0
111671b6,0
211802b17,1
210484b34,0
313901c15,0
310172b15,2
311284c37,0
314306c14,1
315122a7,1
312923a37,2
110664c20,6
115223c17,4
113542c30,0
115415c44,0
114902c32,0
311763c31,1
114468c28,0
115408c26,4
119856a9,0
310520a3,1
111367c13,1
312268c19,1
122329a10,0
315960a2,0
312795a7,3
120946a18,0
211231b23,3
314611c16,0
314997c7,2
314009c14,0
316741a15,0
318526a27,0
210872b30,0
311513b31,1
311337b33,1
218908a14,2
410367a32,2
415519a16,1
221590a29,1
311087c40,1
312619c3,1
210235b9,0
412534a11,3
218887a4,1
315098c32,0
315788a43,2
113567c7,0
312309c3,3
314605c49,0
312809c26,0
119543a28,0
222560a14,1
211842b5,2
314072a3,0
313367c4,2
314581c3,4
310638c16,0
112603c46,0
311677c19,0
114398a40,0
112026c7,0
310577b25,1
315783a35,0
314852c18,0
121779a31,1
115517c23,1
120180a28,0
412530a23,5
221055a13,1
221365a10,0
121144a26,0
115158c16,4
220231a3,0
220870a35,0
312291a41,0
317386a32,0
315964a12,1
218237a14,2
222603a18,4
314381a42,0
111712c9,0
311137b3,0
214267c10,1
311245c38,0
211583b16,0
312789a9,0
314674c28,2
310108c33,0
110816c20,0
312402c40,0
214339a19,1
121426a42,0
310892c42,0
312982a9,2
122058a17,0
115269c4,2
314118c19,1
